"NR_ALBUMU","NAZWISKO","IMIE","WIEK","NR_GR"
7951,"Radomna","Dagmara ",23,6
7952,"Kampen","Falibor ",24,20
7953,"Golabowski","Zdzisek",26,17
7954,"Jasninska","Monika ",26,3
7955,"Kalasz","Lidia ",28,29
7956,"Dacko","Ula",24,11
7957,"Wasat","Slawociech",29,21
7958,"Rencewicz","Klemens ",23,25
7959,"Mackiello","Klement ",21,23
7960,"Sorichta","Radmir",27,30
7961,"Debanska","Goszczuj ",23,10
7962,"Kelbus","Balcer",26,17
7963,"Slazala","Kazimierz ",24,12
7964,"Cielinowska","Falibog",26,12
7965,"Leszczan","Maksym ",27,30
7966,"Byrtak","Dacjan ",22,30
7967,"Polesinek","Klaudian ",20,23
7968,"Potrykus","Gaspar",26,33
7969,"Niedbala","Ariel",27,28
7970,"Mazurek","Malkolm ",29,26
7971,"Gron","Ezechiel ",25,29
7972,"Pasdzior","Brygida",21,25
7973,"Szrmach","Ksenia",22,18
7974,"Lodzikowski","Janina ",22,5
7975,"Mendziak","Bohdana",22,25
7976,"Sewolski","Benon",29,31
7977,"Neubeuer","Grzymislaw ",22,5
7978,"Pociszewska","Izbor ",24,21
7979,"Lagowiec","Romek",22,13
7980,"Hejsa","Narcyz ",23,31
7981,"Durbylo","Bazyla",22,24
7982,"Mateczok","Izydora",27,16
7983,"Bulko","Emilka",25,22
7984,"Los","Teofil",29,26
7985,"Jernanczyk","Emeryk ",21,8
7986,"Silaczuk","Konradyn ",27,31
7987,"Fialkowski","Dobroniega ",27,29
7988,"Bernstorff","Jadwiga ",25,10
7989,"Widlawski","Kinga",26,11
7990,"Lutrzyk","Machabeusz ",24,24
7991,"Werychowicz","Rita",29,25
7992,"Dalniawka","Bernardyn",27,15
7993,"Kolt","Cieslawa ",26,29
7994,"Lubrycki","Klemens ",22,17
7995,"Dorofejow","Malina ",24,23
7996,"Bielasta","Laurenty ",24,2
7997,"Szyrszyng","Dobromysl ",24,33
7998,"Matywa","Ewelina ",22,29
7999,"Bialonski","Florenty ",23,29
8000,"Fransowski","Ursus",29,25
8001,"Siem","Izbor ",25,4
8002,"Mendofik","Cyrus ",23,18
8003,"Oksznajczyk","Mscislawa ",22,33
8004,"Mielcarzewicz","Czesbor ",26,29
8005,"Majba","Lew ",24,31
8006,"Myslejko","Serafin",22,5
8007,"Doroszew","Nemezjusz ",29,21
8008,"Zygfryd","Florencjusz ",29,20
8009,"Smykal","Magdalena ",27,36
8010,"Blanska","Ninomysl ",24,22
8011,"Kurpijaniuk","Feliksa ",26,3
8012,"Onufryjonek","Tycjan",25,34
8013,"Kretinin","Marina ",27,8
8014,"Chorbowicz","Wiktor",28,8
8015,"Chyszberg","Jerzy",25,36
8016,"Baldzew","Konrad ",26,36
8017,"Sas","Henia",27,26
8018,"Koconka","Mojzesz ",21,10
8019,"Muszalak","Just ",22,22
8020,"Makita","Marcjusz ",27,3
8021,"Peczenyj","Augusta",24,12
8022,"Sztatler","Emma ",22,15
8023,"Kaczmarczuk","Georgia ",28,13
8024,"Birnut","Zachary",27,36
8025,"Papirowski","Czarek",21,18
8026,"Lappe","Daria ",23,7
8027,"Strudzinski","Enniusz ",28,22
8028,"Winczorek","Dominik ",20,10
8029,"Cystel","Euzebia ",26,6
8030,"Kaluzka","Minigniew ",28,22
8031,"Dessoulavy","Lubgost ",21,11
8032,"Fychner","Teodor",20,21
8033,"Furhmann","Ciechoslaw ",27,10
8034,"Czyszka","Nierod ",28,28
8035,"Mazuch","Alek",28,36
8036,"Jenszek","Emanuela ",20,4
8037,"Maniczenko","Leszek",22,29
8038,"Skwarun","Osiebor",28,24
8039,"Lajdamik","Nadmir ",22,6
8040,"Kusba","Erazma ",27,20
8041,"Lawra","Tyburcjusz",24,31
8042,"Smyzynska","Niegoslawa ",29,29
8043,"Kozestanski","Ben",23,4
8044,"Awgul","Dalila ",20,12
8045,"Magdan","Linda",22,33
8046,"Hrywicki","Jimislaw ",28,4
8047,"Zubrzycki","Walenty",21,24
8048,"Machio","Ostrogniew",29,23
8049,"Budalek","Waldek",22,36
8050,"Insbrandt","Kordian ",21,20
8051,"Dornhard","Ciechoslawa",26,10
8052,"Latowski","Misiek",20,16
8053,"Luczykowski","Feliksa ",24,9
8054,"Frasik","Noemi ",23,31
8055,"Gajoniak","Myslimir",29,16
8056,"Lancha","Joachima ",21,16
8057,"Schpryng","Marysia",23,3
8058,"Rengiert","Wirginiusz",24,35
8059,"Stypula","Klementyn ",25,13
8060,"Zolnierzow","Eligiusz ",29,31
8061,"Pawlaszczyk","Kalista ",24,31
8062,"Nuzar","Laurentyn ",21,18
8063,"Enko","Ludoslaw ",22,14
8064,"Derewicz","Teodoryk",21,14
8065,"Ust","Eustachy ",28,12
8066,"Kolaga","Roman",25,10
8067,"Lwowicz","Ryszard",28,32
8068,"Relikowski","Modesta ",22,2
8069,"Kwiolek","Beatrycze",28,33
8070,"Bawarczyk","Leokadia ",23,25
8071,"Byrtyczak","Alfreda",28,5
8072,"Bolzega","Dalwin ",28,34
8073,"Karabinis","Gliceria ",28,18
8074,"Chardys","Konstanty ",21,14
8075,"Baracz","Minogniew ",20,10
8076,"Szoftysek","Daniela ",21,7
8077,"Pinierski","Lucjan",23,17
8078,"Steina","Wirginiusz",24,8
8079,"Gorzelczak","Jozefina ",22,24
8080,"Michajliszyn","Sabina",21,10
8081,"Goldon","Edyta",27,34
8082,"Kipisz","Feliksa ",20,17
8083,"Reduto","Pawel",25,4
8084,"Karelo","Ludomira ",27,18
8085,"Bajbo","Hania",23,32
8086,"Baec","Goszczuj ",24,5
8087,"Rutaski","Bazylisa",25,17
8088,"Oksienciuk","Zacheusz",20,30
8089,"Busios","Judyta ",29,28
8090,"Niegiel","Borzymir",20,32
8091,"Rozpedkowski","Emilia ",23,16
8092,"Szalach","Kordian ",25,29
8093,"Grzona","Izydor ",26,31
8538,"Senderacki","Bartlomieja",23,9
8539,"Gomuska","Bazyli",26,30
8540,"Podlasko","Max",21,9
8541,"Szkandera","Cieszyrad ",29,14
8542,"Kakareko","Krzysztof ",25,34
8543,"Gumbrowicz","Czesio",24,18
8544,"Nojgebauer","Jedrzej ",27,26
8545,"Rybal","Leontyna ",21,14
8546,"Tuzimek","Mati",21,6
8547,"Snietura","Klement ",20,23
8548,"Hanatejko","Izydora",26,17
8549,"Szelezniak","Zuzia",28,10
8550,"Dziendziella","Cieslaw ",29,3
8551,"Asejczyk","Juri",25,35
8552,"Kizler","Ambrozy",23,25
8553,"Machwa","Dina ",24,7
8554,"Legiendz","Radomil",25,3
8555,"Teodorski","Arkadiusz",29,30
8556,"Poncelusz","Zachary",27,28
8557,"Jocha","Krzyslaw ",20,4
8558,"Huziej","Jarostryj ",23,3
8559,"Pliskowski","Milowit ",22,14
8560,"Kalwiska","Osiebor",24,32
8561,"Dejniszewska","Modesta ",20,27
8562,"Dziurdz","Rajmund",21,14
8563,"Seczuk","Bozeciecha",26,29
8564,"Gulbiewska","Maks",29,20
8565,"Tupkielewicz","Drogoslawa ",23,8
8566,"Adrijanowska","Dobrutro ",22,14
8567,"Krystyjanczuk","Ronald",23,32
8568,"Czarnojarczyk","Drogodziej",27,26
8569,"Borzelak","Egon",20,24
8570,"Podoborozna","Tomek",22,2
8571,"Mojzeszowicz","Misia",27,36
8572,"Apelsztajn","Wirginia",24,27
8573,"Chernas","Lukrecja ",23,10
8574,"Ostajewski","Gosia",20,22
8575,"Hyrczek","Mscislawa ",27,11
8576,"Rurik","Dobieslawa ",27,20
8577,"Szerkowicz","Nikifor ",22,15
8578,"Swiatynski","Jaropelk ",21,10
8579,"LĂĽtkemeyer","Boleslaw",24,20
8580,"Czepak","Leokadia ",23,35
8581,"Moskan","Jola",21,16
8582,"Zombecki","Menodora ",26,5
8583,"Weihennig","Joachima ",23,22
8584,"Bedla","Krzysztofa ",25,29
8585,"Smistek","Roksana",24,13
8586,"Dziekaniak","Kasjana ",21,2
8587,"Sopol","Kunegunda ",25,22
8588,"Josinek","Celina",22,24
8589,"Potyczko","Karmen ",22,2
8590,"Benza","Lechoslaw ",27,4
8591,"Radio","Martyn ",21,3
8592,"Bomik","Nadar ",24,19
8593,"Zadroga","Bogwiedz ",25,35
8594,"Kotwin","Domaslaw ",26,31
8595,"Suchowera","Seba",27,8
8596,"Borowiej","Teofan",27,27
8597,"Jankiel","Doboslawa ",26,29
8598,"Kuchniewicz","Ezechiel ",21,16
8599,"Sangajllo","Florian ",23,24
8600,"Kujawicz","Patrycja",26,23
8601,"Jakimiszyn","Irena ",25,20
8602,"Niewidzial","Maryn ",28,9
8603,"Koscieszynski","Dymitr ",21,21
8604,"Marozna","Borzyslaw",23,36
8605,"Hlynczuk","Cieszyslaw ",22,10
8606,"Swies","Mirella ",29,6
8607,"Szewkienicz","Mira ",24,18
8608,"Echert","Slawoslaw",27,27
8609,"Sieker","Jowita ",23,7
8610,"Ema","Gertruda ",26,6
8611,"Kandziosz","Norma ",29,31
8612,"Miganowski","Liberat ",23,21
8613,"Szreniarska","Namyslaw ",20,23
8614,"Kotluch","Bazylisa",20,20
8615,"Brzygcy","Gliceria ",21,30
8616,"Puzlewicz","Dlugomil ",25,26
8617,"Wiklik","Monika",20,13
8618,"Juras","Narcyz ",23,25
8619,"Lemba","Baltazar",24,23
8620,"Porembna","Pamela",28,5
8621,"Festman","Flawian",28,9
8622,"Kudzma","Jozefa ",24,25
8623,"Barszak","Juri",20,28
8624,"Stochnal","Ania",23,35
8625,"Gozlowski","Hanna ",21,3
8626,"Tokarnicki","Ezechiel ",21,27
8627,"Maya","Edyta",26,8
8628,"Bialojan","Gustaw ",22,20
8629,"Rukuszewicz","Hanna ",27,30
8630,"Puron","Niegoslaw ",29,18
8631,"Jaciw","Magda ",21,13
8632,"Marchulska","Henryka ",29,12
8633,"Modrzinski","Henryka ",29,20
8634,"Komisiak","Bianka",26,7
8635,"Grabowa","Oskar",27,11
8636,"Laskin","Hortensjusz ",25,14
8637,"Blachucik","Mironiega ",21,13
8638,"Pasur","Fortunat ",28,5
8639,"Kepniak","Cezary",26,11
8640,"Siarcz","Agus",22,19
8641,"Wylczuch","Ariadna",25,33
8642,"Staliniewicz","Drogoslawa ",21,7
8643,"Tikielska","Symeon",26,36
8644,"Grindler","Gorzyslaw ",26,28
8645,"Teliczko","Gabriel",23,31
8646,"Kozdryn","Maurycy ",28,34
8647,"Flama","Gniewomir ",22,31
8648,"Giejlaszewski","Marysia",20,13
8649,"Koscielny","Maurycy ",23,18
8650,"Kulaniec","Kalista ",27,33
8651,"Biezun","Bazylisa",29,36
8652,"Rekicka","Nikifor ",24,5
8653,"Szychman","Brykcjusz ",20,6
8654,"Lazonko","Maksymian ",23,4
8655,"Ungier","Mirabella ",24,36
8656,"Kwolek","Nierod ",28,2
8657,"Frejman","Edmund ",21,22
8658,"Kielpikowski","Lidka",27,25
8659,"Hendelska","Kordula ",21,12
8660,"Natali","Onufry",20,16
8661,"Muraszko","Rafal",29,33
8662,"Sobieczko","Bernardyn",23,26
8663,"Blenczak","Alicja",28,20
8664,"Stanislawaczuk","Naum ",25,21
8665,"Mitke","Metoda ",29,14
8666,"Apostolowicz","Cecylian",23,27
8667,"Mozdzem","Erazm ",25,21
8668,"Sowiarska","Tyberiusz",24,7
8669,"Bilbin","Gerazym ",29,28
8670,"Szubiga","Stanislaw",29,5
8671,"Ranicki","Amadeusz",24,27
8672,"Szymot","Bernardyna",29,32
8673,"Mezglewski","Zachary",29,35
8674,"Cimuszewska","Adelajda",29,23
8675,"Regent","Gawel",24,20
8676,"Potomkiewicz","Ewald ",24,16
8677,"Falikowski","Ilza ",21,31
8678,"Kuden","Niegodoma ",22,9
8679,"Hopiak","Kasia",21,8
8680,"Neca","Gotard ",25,6
8681,"Kegiel","Klaudia ",27,12
8682,"Krzetka","Olka",24,4
8683,"Gesiorek","Ludoslaw ",27,13
8684,"Ogorka","Zuzia",25,21
8685,"Procner","Liwia ",22,27
8686,"Krowosz","Mati",20,5
8687,"Struzil","Olaf",22,33
8688,"Flisak","Miron ",25,19
8689,"Holes","August",21,8
8690,"Kositorna","Felek",21,22
8691,"Cudnowski","Waclaw",23,29
8692,"Iwczenko","SykstuS",20,22
8693,"Zebralla","Orchidea",29,8
8694,"Bekalik","Monia",28,27
8695,"Piotrowski","Dobrutro ",22,5
8696,"Sztepkowska","Slawoslaw",23,35
8697,"Cierzycka","Heloiza ",28,17
8698,"Tadeuszowska","Leokadia ",24,30
8699,"Fribel","Irena ",24,36
8700,"Jeczmianek","Ferdek",25,16
8701,"Matheke","Cezar",25,4
8702,"Chymmel","Slawa",27,30
8703,"Bucharowski","Niemst ",26,16
8704,"Winclawski","Loreta ",28,26
8705,"Migasinski","Gertruda ",24,3
8706,"Zabinska","Paulina",25,7
8707,"Jezykiewicz","Karol ",24,6
8708,"Ochej","Dominika ",24,24
8709,"Anys","Bogwidza ",20,5
8710,"Szeptanowska","Slawomir",21,10
8711,"Klapyk","Barnaba",29,30
8712,"Kaniola","Max",23,33
8713,"Jagocki","Janusz",23,30
8714,"Hilman","Lidia ",28,29
8715,"Biezycka","Badzislaw",27,21
8716,"Kalinka","Jurek",22,36
8717,"Przygorzewski","Tezeusz",27,17
8718,"Bialozyd","Nieteg ",20,8
8719,"Zyglowicz","Nela ",27,26
8720,"Strumillo","Ariel",21,33
8721,"Kanis","Bogumil",28,21
8722,"Delbas","Hania",21,21
8723,"Pilochowska","Slawomiar",21,3
8724,"Kaczkan","Florenty ",26,26
8725,"Kristensen","Orchidea",25,13
8726,"Salecki","Florentyn ",23,4
8727,"Deinowski","Klara ",25,3
8728,"Tuslanowski","Daria ",22,22
8729,"Latta","Ernesta ",29,28
8730,"Piordas","Jerzy",24,3
8731,"Staszulonek","Wlodzimira",24,29
8732,"Rostomski","Patrycy",28,17
8733,"Drobniczak","Czedrog ",25,7
8734,"Imalkowska","Norbert ",21,23
8735,"Lamia","Rudolf",25,31
8736,"Matnizo","Gerarda ",28,8
8737,"Karnydal","Lazarz",22,12
8738,"Jaszerak","Enniusz ",24,35
8739,"Stachnialek","Jimislaw ",20,19
8740,"Zatki","Emil",29,21
8741,"Cudel","Bohdan",28,29
8742,"Mazkowska","Henryka ",26,6
8743,"Szadzaniec","Ambrozy",23,22
8744,"Kucenty","Rajmund",29,10
8745,"Fafrowicz","Melchior ",29,18
8746,"Wondachowicz","Teresa",20,28
8747,"Brokiendal","Witoslawa",24,31
8748,"Karamus","Mojzesz ",24,17
8749,"Manzet","Nieprasz ",21,20
8750,"Starsiak","Dobromir ",23,32
8751,"Pradzki","Huniemir",23,32
8752,"Osiakowski","Julian ",27,18
8753,"Krzystyniak","Miranda ",20,7
8754,"Kosnog","Laura ",28,22
8755,"Halowata","Nestor ",20,3
8756,"Jaska","Manomir ",23,36
8757,"Drzyzga","Milosz ",29,2
8758,"Giral","Matron ",29,27
8759,"Pietrzeniewicz","Lubomirz ",20,20
8760,"Sikierski","Elzbieta ",26,24
8094,"Polchny","Bazyliusz",20,23
8095,"Pukocz","Mariola ",25,14
8096,"Sydun","Hortensja ",25,14
8097,"Sinderewicz","Ewelina ",23,4
8098,"Terc","Borzuj",20,2
8099,"Kraglak","Marlena ",20,25
8100,"Harvey","Benon",23,23
8101,"Kolezenski","Judyta ",23,24
8102,"Ardanowski","Felicysym ",27,14
8103,"Fajt","Hiacynta ",24,23
8104,"Hincmanowski","Bernard",25,19
8105,"Boltonow","Dobrowit ",23,36
8106,"Jednaszewski","Grzymislawa ",21,28
8107,"Milej","Domamir ",22,32
8108,"Ammon","Liza ",21,10
8109,"Minglewicz","Brunon",21,13
8110,"Macyk","Grzes",29,21
8111,"Jargla","Ostap",27,17
8112,"Reszpondek","Ignacja ",29,6
8113,"Wojtyszyn","Lubomira ",27,24
8114,"Jaruszewski","Ninogniew ",29,27
8115,"Rubica","Eryk ",29,25
8116,"Kierewicz","January ",20,6
8117,"Frydulski","Milowuj ",26,35
8118,"Radzijewski","Ksymena ",22,34
8119,"Sosicki","Mirabella ",20,23
8120,"Polowianiuk","Sylweriusz",25,13
8121,"Rybon","Dobrutro ",24,2
8122,"Galbiers","Gorazd ",22,8
8123,"Lejmacher","Falislaw ",21,18
8124,"Palak","Klemens ",21,3
8125,"Sieratowicz","Oktawiusz",24,16
8126,"Skrzypca","Artur",25,6
8127,"Wastrych","Euzebia ",28,14
8128,"Erkula","Cecylia ",24,13
8129,"Ortin","Augustyna",29,28
8130,"Waskowiak","Hilaria ",25,27
8131,"Przepalkowski","Izaak ",24,7
8132,"Gierzczyk","Kasjana ",24,2
8133,"Plaszecki","Angelika",22,18
8134,"Brygman","Ludmar ",28,31
8135,"Waja","Patrycjusz",23,31
8136,"Drabicki","Natalis ",29,6
8137,"Sztelak","Alfred",26,32
8138,"Poszajczak","Iga ",29,8
8139,"Geszowska","Staszek",28,36
8140,"Brenaszuk","Gabriel",23,36
8141,"Szczuro","Nadar ",20,10
8142,"Jobkiewicz","Erazm ",22,36
8143,"Zembura","Domastoj",23,8
8144,"Ostempowska","Sylwiusz",20,26
8145,"Madusiok","Eustacjusz ",23,8
8146,"Wez","Maksym ",25,3
8147,"Raffal","Gloria ",21,32
8148,"Bobowiak","Cieszyrad ",29,12
8149,"Tyton","Salomon",20,10
8150,"Minasowicz","Wojtek",28,19
8151,"Zatlokiewicz","Neonila ",25,33
8152,"Szeglowski","Emerencja ",29,18
8153,"Czarmiawska","Stefania",27,30
8154,"Jalmuszewicz","Bozeciech",21,15
8155,"Schnetzer","Daroslaw ",25,11
8156,"Prazimowski","Gabriela",21,13
8157,"Prychocki","Estera ",23,25
8158,"Czupkowski","Eustachiusz ",26,15
8159,"Krutofil","Grzesiek",26,29
8160,"Rabieska","Matylda ",29,18
8161,"Holczuk","Rita",22,14
8162,"Trybull","Sydoniusz",25,27
8163,"Kidan","Libert ",25,10
8164,"Obornicka","Liwia ",20,31
8165,"Kukuszynska","Konstancjusz ",24,14
8166,"Dworczynski","Miecislaw ",29,23
8167,"Breczko","Aleksander",20,26
8168,"Komowniczek","Alfred",21,28
8169,"Szynert","Eutropiusz ",23,34
8170,"Wolodzko","Norbert ",20,7
8171,"Miodunka","Halka ",29,25
8172,"Sabranowicz","Ksymena ",28,13
8173,"Jeran","Stanislawa",29,25
8174,"Kreczkiewicz","Lew ",27,32
8175,"Bokota","Marcelin ",23,28
8176,"Badel","Witolda",23,14
8177,"Przemyslawski","Felicysym ",20,9
8178,"Giemzala","Enoch ",23,18
8179,"Jurielewicz","Boguchwal",21,28
8180,"Oniskiewicz","Kasjana ",25,15
8181,"Miedziolek","Nikifor ",22,8
8182,"Diobelek","Cezar",27,12
8183,"Mostowa","Justyna ",28,24
8184,"Kesys","Czaslaw ",20,26
8185,"Zenczyk","Grzymislaw ",29,29
8186,"Bochal","Blandyna ",22,3
8187,"Sagert","Innocenta ",24,34
8188,"Matyjaskiewicz","Nawuj ",28,22
8189,"Ajzenbal","Ksymena ",26,35
8190,"Trobel","Leslawa ",26,36
8191,"Galeczka","Stefania",27,18
8192,"Konusin","Slawa",27,6
8193,"Birnbaum","Gliceria ",23,32
8194,"Dalczak","Sydonia",29,11
8195,"Safuler","Felicjan ",23,31
8196,"Zacharewski","Dobrochna ",20,30
8197,"Hrebik","Mironieg ",29,8
8198,"Ziewert","Iza",26,14
8199,"Olendarczyk","Orchidea",26,16
8200,"Sterowicz","Dobroslawa ",28,18
8201,"Mastek","Oda",23,20
8202,"Kordak","Malkolm ",26,10
8203,"Rymoniak","Ludoslaw ",28,29
8204,"Plonczyk","Krystian ",25,9
8205,"Nahrgang","Jacenty ",22,23
8206,"Angruszka","Ilza ",29,25
8207,"Dyhid","Witold",24,28
8208,"Gedos","Benon",23,34
8209,"Smogorzewska","Nierod ",27,10
8210,"Kodek","Nienach ",23,19
8211,"Kaffl","Honoriusz ",29,3
8212,"Rozbicki","Gotard ",22,14
8213,"Sprogis","Myslimir",27,26
8214,"Kluko","Aleks",22,35
8215,"Sztarkowski","Wiktoryna",20,32
8216,"Strygun","Diogenes ",21,19
8217,"Strojnski","Bozymir",23,9
8218,"Gentz","Krzysztof ",20,30
8219,"Glaszczak","Fabrycy",20,26
8220,"Starzynski","Ewa",24,8
8221,"Kneczek","Hania",24,13
8222,"Kuraszczyk","Harald",26,28
8223,"Menderla","Agnieszka",26,33
8224,"Purkalik","Honoriusz ",29,3
8225,"Dangel","Metoda ",22,28
8226,"Osipak","Borzyslaw",22,14
8227,"Kiern","Domamir ",24,4
8228,"Talaszkiewicz","Natalis ",28,10
8229,"Cirbikowska","Zofia",28,5
8230,"Stypolkowski","Elka",23,29
8231,"Benewenturczak","Slawomiar",28,23
8232,"Paulisch","Ludwika ",27,36
8233,"Mustakinow","Gosia",28,7
8234,"Czerniajkowski","Cezar",20,23
8235,"Dziedzio","Barnim",20,34
8236,"Pianczuk","Marcjanna ",25,28
8237,"Strowiecki","Misiek",28,19
8238,"Kupcikiewicz","Kalina",26,25
8239,"Dryja","Jeremi ",23,4
8240,"Kokosznek","Dobromir ",28,18
8241,"Kietkowicz","Kamelia ",20,36
8242,"Strebowska","Andrzej",22,23
8243,"Perwel","Januaria ",28,32
8244,"Bieliach","Kaja ",20,13
8245,"Pukas","Czaslaw ",28,25
8246,"Forsztega","Fideliusz ",28,36
8247,"Huricz","Gizela ",23,33
8248,"Bzdzinek","Bernardyn",24,35
8249,"Dorendarz","Bohdan",22,5
8250,"Getek","Eustacjusz ",24,27
8251,"Wypoczynska","Roland",20,7
8252,"Tucholka","Dalila ",28,29
8253,"Jupaszewska","Konrada ",20,13
8254,"Ramlak","Daniel ",27,28
8255,"Matyska","Daroslaw ",26,33
8256,"Soldon","Chrystian",27,29
8257,"Czynajtis","Dymitr ",22,17
8258,"Tam","Dromil ",26,17
8259,"Kocoj","Milochna ",27,21
8260,"Buetz","Angela",24,25
8261,"Banik","Longin ",25,28
8262,"Zarnycka","Felicyta ",29,18
8263,"Wojszczuk","Aleks",27,33
8264,"Stepiak","Ingryda ",21,31
8265,"Slyscio","Dagmara ",29,29
8266,"Mietlitz","Galfryd ",26,8
8267,"Stachna","Czcislaw ",20,15
8268,"Spychara","Maria ",28,15
8269,"Poligonski","Misiek",27,9
8270,"Karenko","Nikanor ",27,13
8271,"Offenberg","Goslawa ",23,25
8272,"Grudzien","Ninogniew ",28,31
8273,"Gradusiak","Gniewomir ",26,15
8274,"Skunczyk","Kunegunda ",28,25
8275,"Konwiego","Karina ",25,16
8276,"Ciegiert","Iryda ",28,4
8277,"Chatlas","Nawoj ",23,28
8278,"Kolasiak","Domastoj",22,12
8279,"Lawruszonis","Krystiana ",24,29
8280,"Drewczynski","Staslaw",20,30
8281,"Chudzik","Dariusz ",21,32
8282,"Gursztyn","Kazimierz ",23,11
8283,"Zelichowski","Badzimir",24,36
8284,"Logel","Cezar",20,28
8285,"Stelmaszonek","Przemysl",23,23
8286,"Wientzek","Cieszymysl ",24,9
8287,"Sniedka","Zygfryd",26,14
8288,"Knyszczuk","Alfred",25,32
8289,"Bundzioch","Arek",22,29
8290,"Bamgartner","Joachim ",26,4
8291,"Jakutajtis","Klaudiusz ",23,7
8292,"Zbylska","Emanuel ",23,11
8293,"Paholczak","Lolita ",21,24
8294,"Kasiel","Gabriel",24,20
8295,"Beran","Norman",26,33
8296,"Drechna","Honorat ",25,31
8297,"Misztal","Florencjusz ",24,3
8298,"Koraj","Jeremiasz ",21,28
8299,"Giej","Biedrzyslaw ",29,7
8300,"Dropinski","Ewa",20,14
8301,"Frumarkiewicz","Mariusz ",24,31
8302,"Czeczel","Jaromira ",24,31
8303,"Smiatek","Kunegunda ",26,6
8304,"Primik","Protazy",22,28
8305,"Gieruszczak","Zdzislawa",23,22
8306,"Kukszlo","Oswald",24,33
8307,"Dymidok","Niegodoma ",25,21
8308,"RĂĽhle","Regina",26,15
8309,"Palichta","Kamil ",20,35
8310,"Ciprian","Radzislaw",23,28
8311,"Chadamik","Mikolaj ",23,10
8312,"Skorotkiewicz","Celina",23,3
8313,"Lagotka","Michalina ",21,17
8314,"Marsylewicz","Zdzislawa",22,11
8315,"Makalarczyk","Maksym ",23,8
8316,"Nizych","Pamela",23,12
8317,"Lauszke","Wirgiliusz",24,13
8318,"Chrachol","Izaura ",28,13
8319,"Dagin","Giedymin ",20,17
8320,"Walytek","Teodor",24,28
8321,"Rependa","Barnim",21,23
8322,"Dolgowicz","Dalia",28,11
8323,"Betkor","Dziebor ",23,24
8324,"Gardzielska","Bozeciech",21,32
8325,"Paprola","Niegodoma ",29,30
8326,"Kochanowiec","Ksaweryna ",21,29
8327,"Szewiallo","Nikanor ",21,9
8328,"Wimklewski","Dobroslawa ",24,9
8329,"Padomska","Czcislaw ",24,20
8330,"Zapanicz","Ksawery ",23,30
8331,"Balakier","Wladek",20,23
8332,"Szczyrzyca","Jeroslawa ",26,31
8333,"Wyrembelski","Lew ",21,27
8334,"Selwiak","Genowefa ",29,19
8335,"Liendeborg","Ksaweryna ",22,26
8336,"Kaszpruk","Bernardyna",20,15
8337,"Tylka","Salomon",28,22
8338,"Kudan","Natalis ",21,30
8339,"Cwisz","Ksaweryna ",22,8
8340,"Kalechta","Dacjan ",24,15
8341,"Podlog","Piotrek",28,32
8342,"Chciuk","Hodyslaw ",24,35
8343,"Gladniuk","Luiza ",23,23
8344,"Rembelak","Iza",22,2
8345,"Tytyk","Lucja",29,18
8346,"Kutnowski","Ursus",20,12
8347,"Thieye","Drogoslawa ",21,28
8348,"Zyszynski","Gaudencja ",27,3
8349,"Baszkatow","Orestes",28,12
8350,"Kozla","Cezary",26,12
8351,"Baczunk","Druzjanna ",21,23
8352,"Podkulski","Salwator",24,5
8353,"Bajerkiewicz","Dagmara ",20,30
8354,"Wziecinska","Przymyslaw",25,26
8355,"Stybak","Ninomysl ",28,33
8356,"Gudanowicz","Maura ",24,16
8357,"Swic","Krzesimir ",26,18
8358,"Wojszczyk","Zenona",22,6
8359,"Olchnowicz","Ludomir ",22,29
8360,"Zarkow","Hipolit ",23,18
8361,"Dodanowicz","Bonifacy",29,28
8362,"Korolek","Maks",25,28
8363,"Omufner","Leona ",24,29
8364,"Wyder","Klaudian ",25,20
8365,"Irczuk","Zbigniewa",24,20
8366,"Luszajtis","Jagoda ",27,29
8367,"Strzepko","Makary ",28,35
8368,"Janzon","Joachima ",26,5
8369,"Conel","Malomir ",26,31
8370,"Krasnogotowiec","Ernesta ",28,36
8371,"Gaborowski","Iza",23,13
8372,"Wylub","Sabin",25,21
8373,"Przybillak","Cecylian",24,34
8374,"Koturbasz","Druzjan ",29,3
8375,"Plaka","Jaromir ",23,32
8376,"Towpik","Nikifor ",21,7
8377,"Knaflewski","Mirek",22,15
8378,"Kowarcik","Beatka",24,9
8379,"Tulita","Ezechiel ",25,31
8380,"Engwest","Marika ",23,7
8381,"Malar","Cyriak ",28,20
8382,"Piwnik","Baltazar",25,4
8383,"Latus","Zbroslaw",29,14
8384,"Binczek","Wlodzislaw",27,4
8385,"Wolman","Hania",24,9
8386,"Zuzlik","Fawila",28,32
8387,"Kycz","Pamelka",23,4
8388,"Koteczko","Kasandra ",23,9
8389,"Kubal","Florentyna ",28,13
8390,"Fogura","Chociebor",22,6
8391,"Wylaz","Piotr",22,6
8392,"Sepelowicz","Dorota ",29,11
8393,"Jedenasty","Salomea",24,4
8394,"Modwisz","Boleslawa ",27,12
8395,"Porzyczka","Pelagia",22,4
8396,"Welewczyk","Metody ",26,36
8397,"Patschul","Nieteg ",22,4
8398,"Huraj","Elzbieta ",26,31
8399,"Taratula","Orfeusz",20,26
8400,"Pachnik","Wenanty",25,25
8401,"Bardziel","Makary ",28,26
8402,"Zajekala","SykstuS",26,10
8403,"Nawrzynski","Romuald",28,29
