"NR_ALBUMU","NAZWISKO","IMIE","WIEK","NR_GR","NAZWA_GR"
6381,"Brykarczyk","Flawian",25,21,"2ID15A"
6382,"Minsberg","Irmina ",28,19,"2ID14A"
6383,"Selwocki","Zenona",24,13,"2ID11A"
6384,"Hliwna","Hugona ",27,34,"4ID12B"
6385,"Gornikowski","Balbin",25,4,"1ID12B"
6386,"Zmikly","Amon",27,36,"4ID13B"
6387,"Muzolff","Ryta",27,28,"3ID13B"
6388,"Grunka","Dominika ",22,19,"2ID14A"
6389,"Parolski","Lucjan ",24,7,"1ID14A"
6390,"Piekunska","Otton",26,24,"3ID11B"
6391,"Kusztelarz","Ferdynand",28,18,"2ID13B"
6392,"Oppenauer","January ",22,4,"1ID12B"
6393,"Truban","Dobroslawa ",29,21,"2ID15A"
6394,"Berdych","Ziemowit",25,10,"1ID15B"
6395,"Rachninska","Eugeniusz ",24,34,"4ID12B"
6396,"Grudysz","Klaudia ",23,24,"3ID11B"
6397,"Taraga","Hermana ",20,12,"1ID16B"
6398,"Zelawski","Dalia",28,6,"1ID13B"
6399,"Pawalowski","Nikanor ",28,31,"4ID11A"
6400,"Romas","Konstantyn ",28,31,"4ID11A"
6401,"Pomianowicz","Bolymir",28,20,"2ID14B"
6402,"Giertruga","Tezeusz",28,27,"3ID13A"
6403,"Rynkiewicz","Bldzimir",28,13,"2ID11A"
6404,"Kunikowski","Czesio",26,32,"4ID11B"
6405,"Kostrubala","Aleks",21,35,"4ID13A"
6406,"Piekla","Sabina",22,24,"3ID11B"
6407,"Morlak","Dawid ",27,33,"4ID12A"
6408,"Derlica","Efrem",28,35,"4ID13A"
6409,"Zabrocki","Ninogniew ",20,33,"4ID12A"
6410,"Smolok","Gracja ",27,2,"1ID11B"
6411,"Durnio","Lilla",21,15,"2ID12A"
6412,"Banert","Elka",20,31,"4ID11A"
6413,"Blask","Filip ",26,6,"1ID13B"
6414,"Niechrebecki","Dacjan ",23,20,"2ID14B"
6415,"Karpankiewicz","Ambroly",25,4,"1ID12B"
6416,"Sztrubel","Olgierd",29,5,"1ID13A"
6417,"Zelazyk","Nawoj ",24,22,"2ID15B"
6418,"Niestorowska","Januariusz ",24,15,"2ID12A"
6419,"Matijcow","Florencjusz ",28,6,"1ID13B"
6420,"Kolodienko","Lukrecja ",27,2,"1ID11B"
6421,"laczkiewicz","Edgar ",25,12,"1ID16B"
6422,"Pritulak","Godzimir ",26,5,"1ID13A"
6423,"Gezel","Teodozjusz",22,7,"1ID14A"
6424,"Naturalna","Liliana",20,12,"1ID16B"
6425,"Kszysiak","Sebastiana",22,15,"2ID12A"
6426,"Mierzuk","Nikifor ",20,32,"4ID11B"
6427,"Suprunczyk","Krystiana ",23,7,"1ID14A"
6428,"Gaber","Nietlg ",24,29,"3ID14A"
6429,"Reknagel","Manswet ",29,27,"3ID13A"
6430,"Ozdarta","Frumencjusz ",26,26,"3ID12B"
6431,"Pilatowski","Menodora ",26,25,"3ID12A"
6432,"Ksiada","Germanik ",28,10,"1ID15B"
6433,"Maliszycka","Cieslaw ",23,17,"2ID13A"
6434,"Glezel","Katarzyna ",27,25,"3ID12A"
6435,"Skrzalska","Krzysztof ",28,29,"3ID14A"
6436,"Abolewicz","Dalewin",21,24,"3ID11B"
6437,"Gongala","Lenart ",23,18,"2ID13B"
6438,"Dziwisinski","Enniusz ",24,2,"1ID11B"
6439,"Pulkosnik","Kasia",28,30,"3ID14B"
6440,"Haranczyk","lucjusz",28,30,"3ID14B"
6441,"Gretacki","Dobielut ",22,4,"1ID12B"
6442,"Kunuc","Emiliana ",22,10,"1ID15B"
6443,"Koluga","Edytka",28,10,"1ID15B"
6444,"Zachowiecka","Dobrociech ",27,18,"2ID13B"
6445,"Tomczala","Orfeusz",27,36,"4ID13B"
6446,"Hotorzynska","Zacheusz",25,17,"2ID13A"
6447,"Mosciejewska","Mlcigniew ",20,6,"1ID13B"
6448,"Augustowski","Ludoslaw ",27,25,"3ID12A"
6449,"Zlik","Borys",29,8,"1ID14B"
6450,"Prasiewicz","Ludoslaw ",25,19,"2ID14A"
6451,"Niekuszak","Ludomila ",21,17,"2ID13A"
6452,"Binbiewicz","ladyslaw ",24,29,"3ID14A"
6453,"Pieklicz","Mlcibor ",27,28,"3ID13B"
6454,"Mondau","Nikodem ",22,8,"1ID14B"
6455,"Bergoldz","Patrycy",24,11,"1ID16A"
6456,"Kozmana","Hipolit ",22,7,"1ID14A"
6457,"Snodowska","Konkordiusz ",22,23,"3ID11A"
6458,"Gulanicka","Ryszard",27,23,"3ID11A"
6459,"Grodlewicz","Jodok ",26,20,"2ID14B"
6460,"Cohaus","Stella",21,32,"4ID11B"
6461,"Wenhold","Norbert ",21,35,"4ID13A"
6462,"cwiertkniewicz","Bldzislaw",22,9,"1ID15A"
6463,"Kardas","Arek",23,33,"4ID12A"
6464,"Zakens","Marceli ",20,28,"3ID13B"
6465,"Szylz","Czarek",21,2,"1ID11B"
6466,"Kuzdera","Feliksa ",23,16,"2ID12B"
6467,"Niklis","Pamela",28,7,"1ID14A"
6468,"Freidenberger","Michalina ",29,24,"3ID11B"
6469,"Wardaszak","Czeslaw ",28,19,"2ID14A"
6470,"lyskow","Angelika",26,18,"2ID13B"
6471,"Heckendorf","Lucjol ",23,22,"2ID15B"
6472,"Twarogowski","Grzegorz ",23,18,"2ID13B"
6473,"Zywuszko","Marita ",28,12,"1ID16B"
6474,"KopeZynska","Mirul",22,4,"1ID12B"
6475,"Rozemajer","Mieczyslaw ",23,22,"2ID15B"
6476,"Maniakalo","Ksawera ",23,27,"3ID13A"
6477,"Sloneczko","Ula",21,18,"2ID13B"
6478,"Cofalka","Hermana ",24,7,"1ID14A"
6479,"Dorau","Wiwianna",25,21,"2ID15A"
6480,"Czjer","Kamelia ",28,22,"2ID15B"
6481,"Lubun","Aga",29,27,"3ID13A"
6482,"SkurZa","Ignacja ",25,14,"2ID11B"
6483,"Dzieciglowski","Roland",20,11,"1ID16A"
6484,"Nedzolek","Blalej",25,18,"2ID13B"
6485,"Jureko","Henia",27,5,"1ID13A"
6486,"Fejszter","Irydion ",23,12,"1ID16B"
6487,"Dobrynin","Dobromir ",27,35,"4ID13A"
6488,"Dyter","Kryspina ",21,2,"1ID11B"
6489,"Jansiewicz","Bartek",22,25,"3ID12A"
6490,"Zwalak","Kordian ",25,18,"2ID13B"
6491,"leszkowska","Grzes",28,36,"4ID13B"
6492,"Cecko","Patrycjusz",27,18,"2ID13B"
6493,"Lashmann","Ulka",27,6,"1ID13B"
6494,"Czeplejewska","Izolda ",21,15,"2ID12A"
6495,"Strecki","Nastazja ",25,28,"3ID13B"
6496,"Desol","Leandra ",27,33,"4ID12A"
6497,"Boczmak","Nieznawuj ",23,10,"1ID15B"
6498,"Krazlewska","Lolita ",21,11,"1ID16A"
6499,"KanczuZewski","Nestor ",23,18,"2ID13B"
6500,"Bredler","Raisa",26,16,"2ID12B"
6501,"Komkol","Irydion ",29,30,"3ID14B"
6502,"Nucek","Pelagia",29,35,"4ID13A"
6503,"Dabrowna","Fidelia ",29,16,"2ID12B"
6504,"Bagatela","Zuza",26,2,"1ID11B"
6505,"Kupski","Dacjusz",22,30,"3ID14B"
6506,"Jangsch","Pamelka",28,32,"4ID11B"
6507,"Chlopocki","Jakub ",29,2,"1ID11B"
6508,"Olednik","Doboslawa ",25,21,"2ID15A"
6509,"Warda","Krzeslawa ",23,17,"2ID13A"
6510,"Kietschke","Cyprian ",25,36,"4ID13B"
6511,"Bisewski","Rebeka",21,16,"2ID12B"
6512,"Kryloszanska","Zofia",29,26,"3ID12B"
6513,"Nowosiadlo","Krzeslawa ",26,17,"2ID13A"
6514,"Zatorys","Hortensja ",25,12,"1ID16B"
6515,"Baluchto","Mira ",28,35,"4ID13A"
6516,"Perkuszewski","Wislaw",24,31,"4ID11A"
6517,"Roluch","Sylwia",21,5,"1ID13A"
6518,"Muszka","Zenona",28,2,"1ID11B"
6519,"lubeczko","Dobiemir ",25,10,"1ID15B"
6520,"Rosypski","Danio",24,13,"2ID11A"
6521,"Dziardzia","Kinga",24,35,"4ID13A"
6522,"Franke","Humbelina ",23,9,"1ID15A"
6523,"KoZynski","Romek",20,26,"3ID12B"
6524,"Budzieszyk","Neonila ",23,17,"2ID13A"
6525,"Dziegelewski","Hubert ",24,15,"2ID12A"
6526,"Polgesek","Marcelin ",23,16,"2ID12B"
6527,"Suchowinski","Adelajda",29,34,"4ID12B"
6528,"Sandalewski","Seba",22,34,"4ID12B"
6529,"Kirjew","Faustyn",24,12,"1ID16B"
6530,"Zalatkiewicz","Wiwianna",27,10,"1ID15B"
6531,"Smetkowski","Niemir ",26,30,"3ID14B"
6532,"Fastowicz","Herman ",23,34,"4ID12B"
6533,"Gogota","Robert",20,7,"1ID14A"
6534,"Slobodzieniuk","Rodomil",25,29,"3ID14A"
6535,"Chomula","Basia",25,2,"1ID11B"
6536,"Pabiasiak","Edwin",25,28,"3ID13B"
6537,"Erbrych","Cecylian",23,31,"4ID11A"
6538,"Sewostian","Marceli ",24,6,"1ID13B"
6539,"Fandrej","Daria ",21,14,"2ID11B"
6540,"Miecz","Falibog",29,35,"4ID13A"
6541,"Pukala","Bianka",28,32,"4ID11B"
6542,"Czesnolowicz","Ernestyn ",28,9,"1ID15A"
6543,"Grubol","Andrzej",26,36,"4ID13B"
6544,"Hajnczel","Ludwika ",22,15,"2ID12A"
6545,"Wygrzywalski","Radmir",25,9,"1ID15A"
6546,"Dlugaj","Slawomir",27,22,"2ID15B"
6547,"Mlynarzczyk","Nierod ",29,12,"1ID16B"
6548,"labajski","Mirella ",20,11,"1ID16A"
6549,"Watly","Hermina ",22,3,"1ID12A"
6550,"Iwasz","Wojciech",24,28,"3ID13B"
6551,"Staleronka","Fabian ",24,13,"2ID11A"
6552,"Plitowska","Florentyn ",20,5,"1ID13A"
6553,"Zamorodny","Dobieslaw ",21,25,"3ID12A"
6554,"Placarz","Mira ",28,13,"2ID11A"
6555,"Jamilska","Amanda",25,9,"1ID15A"
6556,"ladka","Stella",26,36,"4ID13B"
6557,"Kuniniec","Marceli ",29,25,"3ID12A"
6558,"Woczan","Germanik ",22,4,"1ID12B"
6559,"Makuc","Magdalena ",20,2,"1ID11B"
6560,"Drewkowski","Lubomira ",22,30,"3ID14B"
6561,"Jeszkner","Jurek",29,7,"1ID14A"
6562,"Osiewicz","Angelika",26,8,"1ID14B"
6563,"Stecij","Erhard ",22,10,"1ID15B"
6564,"Teresiewicz","Dalewin",20,10,"1ID15B"
6565,"Ruchlica","Walentyna",25,6,"1ID13B"
6566,"Petanska","Nietlg ",29,29,"3ID14A"
6567,"WraZej","Adrianna",20,23,"3ID11A"
6568,"Cytucka","Budzigniew ",25,28,"3ID13B"
6569,"smietankowski","Benon",22,36,"4ID13B"
6570,"Milsztajn","Czarek",23,29,"3ID14A"
6571,"Pyrczak","Franciszka ",28,23,"3ID11A"
6572,"Dremek","Teofil",26,22,"2ID15B"
6573,"Kadrzycka","Myslaw ",22,35,"4ID13A"
6574,"Kociola","Bohdan",27,24,"3ID11B"
6575,"Czekolajew","Grzesiek",23,22,"2ID15B"
6576,"Pochmielecki","Artek",22,15,"2ID12A"
6577,"Szagielewicz","Biedrzyslaw ",20,28,"3ID13B"
6578,"Glodek","Lilian ",28,16,"2ID12B"
6579,"Jaronczyk","Ewald ",26,25,"3ID12A"
6580,"Skawon","Drogoslawa ",29,6,"1ID13B"
6581,"Guzek","Konrada ",28,19,"2ID14A"
6582,"Kiecak","Urszula",26,35,"4ID13A"
6583,"Maksimczak","Adam",23,33,"4ID12A"
6584,"Slotowa","Pankracy",28,21,"2ID15A"
6585,"Kluck","Michal",21,31,"4ID11A"
6586,"Kulnis","Sewera",29,21,"2ID15A"
6587,"Farlotko","Malgorzata ",20,12,"1ID16B"
6588,"Kristman","Ludomira ",29,3,"1ID12A"
6589,"Zydorowicz","Felicysym ",25,27,"3ID13A"
6590,"Sabos","Edzio",29,29,"3ID14A"
6591,"Atkielski","Hilary ",27,24,"3ID11B"
6592,"Radomil","Humbert ",23,6,"1ID13B"
6593,"Duhel","lucja",29,28,"3ID13B"
6594,"Magor","Lucjol ",23,2,"1ID11B"
6595,"Monsopust","Celestyn",20,17,"2ID13A"
6596,"Baltusz","Niegoslaw ",29,13,"2ID11A"
6597,"Przatka","Cieszyslaw ",25,23,"3ID11A"
6598,"swiesznikow","Oswalda",21,5,"1ID13A"
6599,"Habusa","Michal",24,15,"2ID12A"
6600,"Walega","Remig",28,21,"2ID15A"
6601,"Pierzowski","Zacheusz",26,27,"3ID13A"
6602,"Behem","Barnaba",29,24,"3ID11B"
6603,"Baryka","Kalka",20,20,"2ID14B"
6604,"Stender","January ",24,14,"2ID11B"
6605,"Dakidzionek","Jadwiga ",22,30,"3ID14B"
6606,"Dlugorska","Dobrociech ",21,20,"2ID14B"
6607,"Didik","Germanik ",26,23,"3ID11A"
6608,"Cylak","Izbor ",23,29,"3ID14A"
6609,"Delke","Huniemir",26,23,"3ID11A"
6610,"Sacinski","Borzyslawa ",20,28,"3ID13B"
6611,"Zuraszek","Dorota ",28,26,"3ID12B"
6612,"Lackowiak","Justyna ",25,21,"2ID15A"
6613,"Gadzyszyn","Eustachy ",22,2,"1ID11B"
6614,"Szynklarz","Maksymin ",21,4,"1ID12B"
6615,"Lesoch","Slawobora",27,21,"2ID15A"
6616,"Kudaszewicz","Adolf",27,11,"1ID16A"
6617,"Barwanczyk","Daniel ",29,5,"1ID13A"
6618,"Ganza","Rudolfina",23,31,"4ID11A"
6619,"Doniegiewicz","Ryta",23,34,"4ID12B"
6620,"Bymek","Gerazym ",21,28,"3ID13B"
6621,"Ryszwa","Flawia ",29,33,"4ID12A"
6622,"Gaskowski","Lucylla ",22,28,"3ID13B"
6623,"Hacuk","Alberta",23,25,"3ID12A"
6624,"swidlicha","Kajetan",29,13,"2ID11A"
6625,"Sapun","Marlena ",21,33,"4ID12A"
6626,"Kepski","Modest ",29,30,"3ID14B"
6627,"Neutwich","Elwira ",27,11,"1ID16A"
6628,"Dalen","Karolina ",25,3,"1ID12A"
6629,"Tumarewicz","Sewera",27,27,"3ID13A"
6630,"Zemulak","Serafina",26,14,"2ID11B"
6631,"sliwankiewicz","Leona ",23,30,"3ID14B"
6632,"Swajdo","Roma",28,19,"2ID14A"
6633,"Zaziablo","Ciechomir ",24,25,"3ID12A"
6634,"Klebicki","Dariusz ",21,30,"3ID14B"
6635,"Reiners","Fideliusz ",20,6,"1ID13B"
6636,"Krasnal","Bolymir",24,8,"1ID14B"
6637,"Kastuj","Olgierd",24,13,"2ID11A"
6638,"Fabaczynska","Kalasanty ",22,30,"3ID14B"
6639,"Hojok","Kazimiera ",22,23,"3ID11A"
6640,"Doleski","Liwia ",22,8,"1ID14B"
6641,"Bumbul","Feliksa ",23,35,"4ID13A"
6642,"Liszawa","Mlcislaw ",22,30,"3ID14B"
6643,"Czemajlo","Kasia",24,27,"3ID13A"
6644,"Plowuszynski","Chociemir",29,30,"3ID14B"
6645,"Dadaluj","Danio",22,2,"1ID11B"
6646,"Martulewicz","Mieszko ",26,13,"2ID11A"
6647,"Gymytrowicz","Pelagia",29,28,"3ID13B"
6648,"Dalowska","Bogumir",20,9,"1ID15A"
6649,"Szalasna","Norberta ",20,15,"2ID12A"
6650,"Leuszniewicz","Witoslawa",29,19,"2ID14A"
6651,"Stachnal","Gracjan ",20,30,"3ID14B"
6652,"Senetelli","Miestwin ",23,7,"1ID14A"
6653,"Rzynel","Maksymin ",20,30,"3ID14B"
6654,"Kolda","Marina ",25,23,"3ID11A"
6655,"Ireland","Tyberiusz",21,22,"2ID15B"
6656,"Ludemann","Gertruda ",29,32,"4ID11B"
6657,"Chodanionek","Bohusz",28,9,"1ID15A"
6658,"Kudaruk","Krystyn ",28,29,"3ID14A"
6659,"Obludnik","Balcer",22,10,"1ID15B"
6660,"Clausen","Nadmir ",28,36,"4ID13B"
6661,"Konczuk","Jagoda ",24,23,"3ID11A"
6662,"Ziembanski","Dominika ",24,34,"4ID12B"
6663,"Urzalska","Longina ",24,23,"3ID11A"
6664,"Silo","Romek",22,34,"4ID12B"
6665,"Ginta","Chociemir",23,4,"1ID12B"
6666,"Trosdowski","Egon",23,19,"2ID14A"
6667,"Amianska","Diogenes ",22,11,"1ID16A"
6668,"Chawier","Laura ",27,30,"3ID14B"
6669,"Rolnik","Bodzlta ",27,3,"1ID12A"
6670,"Cereniewicz","Damazy ",26,25,"3ID12A"
6671,"Anielewski","Bolemysl",22,3,"1ID12A"
6672,"Rzerzut","Niemst ",20,4,"1ID12B"
6673,"Dencikowski","Cibora ",28,35,"4ID13A"
6674,"Mansel","Dobromysl ",27,31,"4ID11A"
6675,"Wilpa","Krzeslaw ",24,19,"2ID14A"
6676,"Siedun","Toska",28,2,"1ID11B"
6677,"Grubarczyk","Benedykta",23,23,"3ID11A"
6678,"Pissing","Pawel",29,18,"2ID13B"
6679,"Frindo","Marceli ",21,18,"2ID13B"
6680,"Borak","Apoloniusz",26,19,"2ID14A"
6681,"Goczol","Emanuel ",27,17,"2ID13A"
6682,"Stoczkiewicz","Symeon",20,21,"2ID15A"
6683,"Gutteter","Hubyslaw ",24,13,"2ID11A"
6684,"Jokajta","Dacjan ",20,12,"1ID16B"
6685,"Jedryczko","Ludwik",27,34,"4ID12B"
6686,"Bimmler","Hanna ",21,8,"1ID14B"
6687,"Dziemira","Korneliusz ",20,32,"4ID11B"
6688,"Lwowicz","Bolemir",29,23,"3ID11A"
6689,"Koluszenko","Witoslawa",27,16,"2ID12B"
6690,"Bozek","Ingeborga ",20,5,"1ID13A"
6691,"Firewicz","Adrian",27,10,"1ID15B"
6692,"Kurzys","Marcelina ",20,5,"1ID13A"
6693,"Wiesiora","Bruno",29,13,"2ID11A"
6694,"Cegiel","Melania ",23,30,"3ID14B"
6695,"Hersztanski","Gebhard ",25,28,"3ID13B"
6696,"Achtyl","Marzanna ",26,20,"2ID14B"
6697,"Maculski","Slawomiar",21,20,"2ID14B"
6698,"Bujwicki","Nina ",24,24,"3ID11B"
6699,"Jugier","Slawobor",27,11,"1ID16A"
6700,"Fertala","Darek",24,20,"2ID14B"
6701,"Dromeradzka","Dominik ",21,29,"3ID14A"
6702,"Jusianiec","Marek ",26,6,"1ID13B"
6703,"Wojlekun","Janina ",23,26,"3ID12B"
6704,"Poczesniok","Hugona ",24,17,"2ID13A"
6705,"Medlak","Dziadumila ",29,32,"4ID11B"
6706,"Smolakow","Ciechoslaw ",26,32,"4ID11B"
6707,"Cecholik","Mira ",23,23,"3ID11A"
6708,"Hantyszak","Agnieszka",21,22,"2ID15B"
6709,"Betlek","Galfryd ",25,10,"1ID15B"
6710,"Mroskowska","Radoslawa",22,33,"4ID12A"
6711,"Meringer","Januaria ",26,3,"1ID12A"
6712,"Grosnowska","Gebhard ",20,17,"2ID13A"
6713,"Jagodziak","Innocenta ",21,2,"1ID11B"
6714,"Klapitka","Wladyslawa",29,9,"1ID15A"
6715,"Jachacy","Maksymin ",29,5,"1ID13A"
6716,"Chejdysz","Ludwika ",27,33,"4ID12A"
6717,"Piotrusiewicz","Maurycy ",26,35,"4ID13A"
6718,"Szpygiel","Innocenty ",29,33,"4ID12A"
6719,"Alksnin","Edwin",27,4,"1ID12B"
6720,"Papurzynski","Danka",29,23,"3ID11A"
6721,"Debajlo","Pelagiusz",23,6,"1ID13B"
6722,"PoluZyn","Radoslaw",26,21,"2ID15A"
6723,"Stasak","Symeon",22,25,"3ID12A"
6724,"Sarosik","Czcibor ",26,21,"2ID15A"
6725,"Sandziewicz","Bernardyna",29,23,"3ID11A"
6726,"Klitnik","Narcyza ",24,22,"2ID15B"
6727,"Slabodzin","Balbin",28,27,"3ID13A"
6728,"Stomirowska","Izabela ",24,15,"2ID12A"
6729,"Snieg","lukasz",27,4,"1ID12B"
6730,"Dziegciarz","Ezechiel ",26,36,"4ID13B"
6731,"Fornol","Oswald",22,8,"1ID14B"
6732,"Zalem","Myslaw ",29,18,"2ID13B"
6733,"Mieliszewicz","Sewera",22,10,"1ID15B"
6734,"Krzysztaszek","Mlciwuj ",20,22,"2ID15B"
6735,"Hamadani","Konrada ",25,23,"3ID11A"
6736,"Usien","Ada",28,17,"2ID13A"
6737,"Rolak","Emerencja ",21,16,"2ID12B"
6738,"Subiniewicz","Misiek",28,22,"2ID15B"
6739,"Kiekowski","Zbigniew",27,20,"2ID14B"
6740,"Mizyn","Alberta",27,25,"3ID12A"
6741,"Libudzinska","Rudolfa",25,34,"4ID12B"
6742,"Zeznik","Jordan ",26,34,"4ID12B"
6743,"Beldzinski","Gracjana ",26,4,"1ID12B"
6744,"Salomoniak","Julia ",23,25,"3ID12A"
6745,"Wieretilo","Naslawa ",21,20,"2ID14B"
6746,"Kabs","Leslawa ",27,8,"1ID14B"
6747,"lagunionok","Euzebia ",25,5,"1ID13A"
6748,"Jaryszak","Sergiusz",25,31,"4ID11A"
6749,"Karabella","Humbert ",25,27,"3ID13A"
6750,"Zgolinska","Gwidon ",26,23,"3ID11A"
6751,"Matutkiewicz","Borys",29,14,"2ID11B"
6752,"Zymetka","Leon ",22,5,"1ID13A"
6753,"Gest","Waldek",21,7,"1ID14A"
6754,"lachman","Gizela ",28,27,"3ID13A"
6755,"Lasowski","Stefan",22,25,"3ID12A"
6756,"Czuskiewicz","Cecylian",24,26,"3ID12B"
6757,"SmoZewski","Janusz",27,35,"4ID13A"
6758,"Chada","Erwin",23,32,"4ID11B"
6759,"Kumasa","Leontyn ",26,26,"3ID12B"
6760,"Wrencek","Konradyn ",25,3,"1ID12A"
6761,"Popilec","Tyburcjusz",25,33,"4ID12A"
6762,"Domaios","Diogenes ",26,10,"1ID15B"
6763,"Cynien","Martyn ",20,23,"3ID11A"
6764,"Raunest","Tegomir",29,8,"1ID14B"
6765,"Maksim","Jolka",27,18,"2ID13B"
6766,"Balant","Jaroslawa ",29,5,"1ID13A"
6767,"Rebielska","Kornel ",25,31,"4ID11A"
6768,"Wielkpolan","Noemi ",27,33,"4ID12A"
6769,"BlaZeniec","Niedamir ",24,10,"1ID15B"
6770,"lupiesz","Nicefor ",20,27,"3ID13A"
6771,"Steltmann","Dobroslawa ",21,19,"2ID14A"
6772,"Wawruszczuk","Mateusz ",23,7,"1ID14A"
6773,"Spytek","Olimpia",24,6,"1ID13B"
6774,"Illukiewicz","Lubomira ",26,14,"2ID11B"
6775,"Gryziewski","Monia",20,23,"3ID11A"
6776,"Podzielinski","Jolka",24,18,"2ID13B"
6777,"Sternowicz","Jonatan ",21,12,"1ID16B"
6778,"Morgala","Stefan",23,32,"4ID11B"
6779,"Naorniakowski","Aurelian",27,33,"4ID12A"
6780,"Schiltz","Ostap",21,21,"2ID15A"
6781,"Kaylowicz","Milosz ",23,17,"2ID13A"
6782,"Slabisz","Konstanty ",25,9,"1ID15A"
6783,"Werdyn","Drogomir ",25,36,"4ID13B"
6784,"Szopanski","Teodora",29,35,"4ID13A"
6785,"Babkinska","Amadeusz",26,4,"1ID12B"
6786,"Remidzewski","Rudolfina",22,35,"4ID13A"
6787,"Tomysz","Ciechoslaw ",26,16,"2ID12B"
6788,"Fafer","Dziebor ",26,33,"4ID12A"
6789,"Jedrioszek","Iwo ",28,3,"1ID12A"
6790,"Kiszelka","Oriana",24,18,"2ID13B"
6791,"Sternil","Iza",20,8,"1ID14B"
6792,"Boltruczyk","Iwona ",27,12,"1ID16B"
6793,"Gawanta","Lechoslaw ",26,29,"3ID14A"
6794,"Hajdamach","Niegowoj ",22,30,"3ID14B"
6795,"Relikowski","Ariadna",29,23,"3ID11A"
6796,"Maserczyk","Narcyza ",20,33,"4ID12A"
6797,"Bachwalska","Bartosz",22,6,"1ID13B"
6798,"Mazelanik","Dobiemir ",25,34,"4ID12B"
6799,"Gombowski","Bolymir",25,27,"3ID13A"
6800,"Kardynski","Ciecimiar ",23,18,"2ID13B"
6801,"Baszlykiewicz","Florentyna ",29,11,"1ID16A"
6802,"Cupruniak","Niemst ",20,11,"1ID16A"
6803,"Beinko","Aleks",23,34,"4ID12B"
6804,"Faleta","Grzel",26,28,"3ID13B"
6805,"Potocki","Tezeusz",29,2,"1ID11B"
6806,"Sanner","Bolydar",29,5,"1ID13A"
6807,"Nastoga","Wirgiliusz",21,20,"2ID14B"
6808,"Grebalska","Dacjan ",20,11,"1ID16A"
6809,"Enczew","Wiktoryn",22,14,"2ID11B"
6810,"Kusch","Dionizy ",28,35,"4ID13A"
6811,"Krejszof","Delfina",26,5,"1ID13A"
6812,"Korzeb","Klement ",22,28,"3ID13B"
6813,"Chworostiany","Kordula ",24,8,"1ID14B"
6814,"Szelofast","Aurelian",27,4,"1ID12B"
6815,"Jurgiewicz","Konrad ",26,23,"3ID11A"
6816,"Kobryner","Wladek",25,29,"3ID14A"
6817,"Nahirny","Hipacy ",25,19,"2ID14A"
6818,"Boicetta","Emiliusz ",25,8,"1ID14B"
6819,"Taszycki","Fidelisa ",23,15,"2ID12A"
6820,"Sierniuc","Angela",27,8,"1ID14B"
6821,"Pencko","Beatrycze",23,5,"1ID13A"
6822,"Stagrent","Eustacjusz ",24,10,"1ID15B"
6823,"Kurdal","Monia",23,20,"2ID14B"
6824,"Achromowicz","Blandyn ",21,24,"3ID11B"
6825,"Zolczynska","Otto",21,29,"3ID14A"
6826,"Trerer","Eustacjusz ",29,5,"1ID13A"
6827,"Murdzon","Igor ",29,2,"1ID11B"
6828,"Obrubko","Witolda",23,26,"3ID12B"
6829,"Galgan","Gabriel",29,9,"1ID15A"
6830,"Biegalewski","Janusz",27,6,"1ID13B"
6831,"Posyler","Dawid ",20,2,"1ID11B"
6832,"Tczynski","Herakles ",23,5,"1ID13A"
6833,"Szymania","Rita",20,30,"3ID14B"
6834,"Glogowiec","Witomir",26,18,"2ID13B"
6835,"Ciwunowicz","Makary ",26,22,"2ID15B"
6836,"BliZek","Marzanna ",25,5,"1ID13A"
6837,"Rondak","Fausta",24,4,"1ID12B"
6838,"Dalerzak","Roksana",23,21,"2ID15A"
6839,"Turostowski","Krzyl",26,26,"3ID12B"
6840,"Wawdiejczuk","Ziemowit",22,23,"3ID11A"
6841,"Zelazna","Teofan",20,30,"3ID14B"
6842,"Uniejska","Fausta",25,12,"1ID16B"
6843,"Bethge","Hipolit ",29,27,"3ID13A"
6844,"Hyszczuk","Dalemir ",21,28,"3ID13B"
6845,"BliZnicki","Dina ",20,13,"2ID11A"
6846,"Rakos","Mariola ",27,7,"1ID14A"
6847,"Bienieda","Radek",29,10,"1ID15B"
6848,"Tymkow","Ferdek",27,9,"1ID15A"
6849,"Plowinski","Alicja",23,22,"2ID15B"
6850,"Klemensowicz","Nawuj ",28,11,"1ID16A"
6851,"Bitolorf","Edwin",22,7,"1ID14A"
6852,"Blautzik","Romuald",25,4,"1ID12B"
6853,"Wrzanska","Drogoslaw ",27,3,"1ID12A"
6854,"Spechcinski","Gustaw ",23,16,"2ID12B"
6855,"Bemelska","Dionizjusz ",28,32,"4ID11B"
6856,"Oblekowski","Florenty ",29,20,"2ID14B"
6857,"Dziwlowska","Celestyn",25,17,"2ID13A"
6858,"Frickert","Sara",25,3,"1ID12A"
6859,"Hoslewicz","Lech",23,25,"3ID12A"
6860,"Zygarlicki","Symeon",28,32,"4ID11B"
6861,"Linther","Miecislaw ",21,4,"1ID12B"
6862,"Kurzydko","Drogoslawa ",28,5,"1ID13A"
6863,"Dalmy","Demetria",22,28,"3ID13B"
6864,"Pieklok","Otto",26,12,"1ID16B"
6865,"Kiklaisz","Arek",20,11,"1ID16A"
6866,"Dalz","Chocieslaw",21,18,"2ID13B"
6867,"Tabr","Czcibor ",28,23,"3ID11A"
6868,"Groegier","Humbelina ",26,31,"4ID11A"
